match_id,Year,Round,Host,Date,Attendance,team,adversaire,buts_pour,buts_contre,resultat,est_pays_hote
313,2006,Group stage,Germany,2006-06-11,41000,Mexico,Iran,3,1,victoire,False
314,2006,Group stage,Germany,2006-06-11,45000,Angola,Portugal,0,1,defaite,False
315,2006,Group stage,Germany,2006-06-10,48000,England,Paraguay,1,0,victoire,False
316,2006,Group stage,Germany,2006-06-10,62959,Trinidad and Tobago,Sweden,0,0,nul,False
317,2006,Group stage,Germany,2006-06-10,49480,Argentina,Ivory Coast,2,1,victoire,False
318,2006,Group stage,Germany,2006-06-09,64950,Germany,Costa Rica,4,2,victoire,True
319,2006,Group stage,Germany,2006-06-09,52000,Poland,Ecuador,0,2,defaite,False
320,2002,Final,"Korea Republic, Japan",2002-06-30,69029,Germany,Brazil,0,2,defaite,False
321,2002,Third-place match,"Korea Republic, Japan",2002-06-29,63483,South Korea,Turkey,2,3,defaite,False
322,2002,Semi-finals,"Korea Republic, Japan",2002-06-26,61058,Brazil,Turkey,1,0,victoire,False
323,2002,Semi-finals,"Korea Republic, Japan",2002-06-25,65625,Germany,South Korea,1,0,victoire,False
324,2002,Quarter-finals,"Korea Republic, Japan",2002-06-22,42114,Spain,South Korea,0,0,nul,False
325,2002,Quarter-finals,"Korea Republic, Japan",2002-06-22,44233,Senegal,Turkey,0,1,defaite,False
326,2002,Quarter-finals,"Korea Republic, Japan",2002-06-21,47436,England,Brazil,1,2,defaite,False
327,2002,Quarter-finals,"Korea Republic, Japan",2002-06-21,37337,Germany,United States,1,0,victoire,False
328,2002,Round of 16,"Korea Republic, Japan",2002-06-18,45666,Japan,Turkey,0,1,defaite,False
329,2002,Round of 16,"Korea Republic, Japan",2002-06-18,38588,South Korea,Italy,2,1,victoire,False
330,2002,Round of 16,"Korea Republic, Japan",2002-06-17,36380,Mexico,United States,0,2,defaite,False
331,2002,Round of 16,"Korea Republic, Japan",2002-06-17,40440,Brazil,Belgium,2,0,victoire,False
332,2002,Round of 16,"Korea Republic, Japan",2002-06-16,39747,Sweden,Senegal,1,2,defaite,False
333,2002,Round of 16,"Korea Republic, Japan",2002-06-16,38926,Spain,Ireland,1,1,nul,False
334,2002,Round of 16,"Korea Republic, Japan",2002-06-15,25176,Germany,Paraguay,1,0,victoire,False
335,2002,Round of 16,"Korea Republic, Japan",2002-06-15,40582,Denmark,England,0,3,defaite,False
336,2002,Group stage,"Korea Republic, Japan",2002-06-14,45213,Tunisia,Japan,0,2,defaite,False
337,2002,Group stage,"Korea Republic, Japan",2002-06-14,46640,Belgium,Russia,3,2,victoire,False
338,2002,Group stage,"Korea Republic, Japan",2002-06-14,50239,Portugal,South Korea,0,1,defaite,False
339,2002,Group stage,"Korea Republic, Japan",2002-06-14,26482,Poland,United States,3,1,victoire,False
340,2002,Group stage,"Korea Republic, Japan",2002-06-13,38524,Costa Rica,Brazil,2,5,defaite,False
341,2002,Group stage,"Korea Republic, Japan",2002-06-13,43605,Turkey,China,3,0,victoire,False
342,2002,Group stage,"Korea Republic, Japan",2002-06-13,39291,Mexico,Italy,1,1,nul,False
343,2002,Group stage,"Korea Republic, Japan",2002-06-13,65862,Ecuador,Croatia,1,0,victoire,False
344,2002,Group stage,"Korea Republic, Japan",2002-06-12,45777,Sweden,Argentina,1,1,nul,False
345,2002,Group stage,"Korea Republic, Japan",2002-06-12,44864,Nigeria,England,0,0,nul,False
346,2002,Group stage,"Korea Republic, Japan",2002-06-12,31024,South Africa,Spain,2,3,defaite,False
347,2002,Group stage,"Korea Republic, Japan",2002-06-12,30176,Slovenia,Paraguay,1,3,defaite,False
348,2002,Group stage,"Korea Republic, Japan",2002-06-11,48100,Denmark,France,2,0,victoire,False
349,2002,Group stage,"Korea Republic, Japan",2002-06-11,33681,Senegal,Uruguay,3,3,nul,False
350,2002,Group stage,"Korea Republic, Japan",2002-06-11,65320,Saudi Arabia,Ireland,0,3,defaite,False
351,2002,Group stage,"Korea Republic, Japan",2002-06-11,47085,Cameroon,Germany,0,2,defaite,False
352,2002,Group stage,"Korea Republic, Japan",2002-06-10,60778,South Korea,United States,1,1,nul,False
353,2002,Group stage,"Korea Republic, Japan",2002-06-10,39700,Tunisia,Belgium,1,1,nul,False
354,2002,Group stage,"Korea Republic, Japan",2002-06-10,31000,Portugal,Poland,4,0,victoire,False
355,2002,Group stage,"Korea Republic, Japan",2002-06-09,45610,Mexico,Ecuador,2,1,victoire,False
356,2002,Group stage,"Korea Republic, Japan",2002-06-09,42299,Costa Rica,Turkey,1,1,nul,False
357,2002,Group stage,"Korea Republic, Japan",2002-06-09,66108,Japan,Russia,1,0,victoire,False
358,2002,Group stage,"Korea Republic, Japan",2002-06-08,47226,South Africa,Slovenia,1,0,victoire,False
359,2002,Group stage,"Korea Republic, Japan",2002-06-08,36472,Italy,Croatia,1,2,defaite,False
360,2002,Group stage,"Korea Republic, Japan",2002-06-08,36750,Brazil,China,4,0,victoire,False
361,2002,Group stage,"Korea Republic, Japan",2002-06-07,36194,Sweden,Nigeria,2,1,victoire,False
362,2002,Group stage,"Korea Republic, Japan",2002-06-07,24000,Spain,Paraguay,3,1,victoire,False
363,2002,Group stage,"Korea Republic, Japan",2002-06-07,35927,Argentina,England,0,1,defaite,False
364,2002,Group stage,"Korea Republic, Japan",2002-06-06,43500,Denmark,Senegal,1,1,nul,False
365,2002,Group stage,"Korea Republic, Japan",2002-06-06,52328,Cameroon,Saudi Arabia,1,0,victoire,False
366,2002,Group stage,"Korea Republic, Japan",2002-06-06,38070,France,Uruguay,0,0,nul,False
367,2002,Group stage,"Korea Republic, Japan",2002-06-05,30957,Russia,Tunisia,2,0,victoire,False
368,2002,Group stage,"Korea Republic, Japan",2002-06-05,37306,United States,Portugal,3,2,victoire,False
369,2002,Group stage,"Korea Republic, Japan",2002-06-05,35854,Germany,Ireland,1,1,nul,False
370,2002,Group stage,"Korea Republic, Japan",2002-06-04,27217,China,Costa Rica,0,2,defaite,False
371,2002,Group stage,"Korea Republic, Japan",2002-06-04,55256,Japan,Belgium,2,2,nul,False
372,2002,Group stage,"Korea Republic, Japan",2002-06-04,48760,South Korea,Poland,2,0,victoire,False
373,2002,Group stage,"Korea Republic, Japan",2002-06-03,32239,Croatia,Mexico,0,1,defaite,False
374,2002,Group stage,"Korea Republic, Japan",2002-06-03,33842,Brazil,Turkey,2,1,victoire,False
375,2002,Group stage,"Korea Republic, Japan",2002-06-03,31081,Italy,Ecuador,2,0,victoire,False
376,2002,Group stage,"Korea Republic, Japan",2002-06-02,34050,Argentina,Nigeria,1,0,victoire,False
377,2002,Group stage,"Korea Republic, Japan",2002-06-02,25186,Paraguay,South Africa,2,2,nul,False
378,2002,Group stage,"Korea Republic, Japan",2002-06-02,52721,England,Sweden,1,1,nul,False
379,2002,Group stage,"Korea Republic, Japan",2002-06-02,28588,Spain,Slovenia,3,1,victoire,False
380,2002,Group stage,"Korea Republic, Japan",2002-06-01,33679,Ireland,Cameroon,1,1,nul,False
381,2002,Group stage,"Korea Republic, Japan",2002-06-01,30157,Uruguay,Denmark,1,2,defaite,False
382,2002,Group stage,"Korea Republic, Japan",2002-06-01,32218,Germany,Saudi Arabia,8,0,victoire,False
383,2002,Group stage,"Korea Republic, Japan",2002-05-31,62561,France,Senegal,0,1,defaite,False
384,1998,Final,France,1998-07-12,80000,Brazil,France,0,3,defaite,False
385,1998,Third-place match,France,1998-07-11,44000,Netherlands,Croatia,1,2,defaite,False
386,1998,Semi-finals,France,1998-07-08,80000,France,Croatia,2,1,victoire,True
387,1998,Semi-finals,France,1998-07-07,60000,Brazil,Netherlands,1,1,nul,False
388,1998,Quarter-finals,France,1998-07-04,60000,Netherlands,Argentina,2,1,victoire,False
389,1998,Quarter-finals,France,1998-07-04,43300,Germany,Croatia,0,3,defaite,False
390,1998,Quarter-finals,France,1998-07-03,80000,Italy,France,0,0,nul,False
391,1998,Quarter-finals,France,1998-07-03,49500,Brazil,Denmark,3,2,victoire,False
392,1998,Round of 16,France,1998-06-30,31800,Romania,Croatia,0,1,defaite,False
393,1998,Round of 16,France,1998-06-30,30600,Argentina,England,2,2,nul,False
394,1998,Round of 16,France,1998-06-29,29800,Germany,Mexico,2,1,victoire,False
395,1998,Round of 16,France,1998-06-29,33000,Netherlands,Yugoslavia,2,1,victoire,False
396,1998,Round of 16,France,1998-06-28,31800,France,Paraguay,1,0,victoire,True
397,1998,Round of 16,France,1998-06-28,77000,Nigeria,Denmark,1,4,defaite,False
398,1998,Round of 16,France,1998-06-27,55000,Italy,Norway,1,0,victoire,False
399,1998,Round of 16,France,1998-06-27,45500,Brazil,Chile,4,1,victoire,False
400,1998,Group stage,France,1998-06-26,31800,Argentina,Croatia,1,0,victoire,False
401,1998,Group stage,France,1998-06-26,39100,Japan,Jamaica,1,2,defaite,False
402,1998,Group stage,France,1998-06-26,80000,Romania,Tunisia,1,1,nul,False
403,1998,Group stage,France,1998-06-26,42000,Colombia,England,0,2,defaite,False
404,1998,Group stage,France,1998-06-25,30600,Netherlands,Mexico,2,2,nul,False
405,1998,Group stage,France,1998-06-25,45500,Belgium,South Korea,1,1,nul,False
406,1998,Group stage,France,1998-06-25,38500,United States,Yugoslavia,0,1,defaite,False
407,1998,Group stage,France,1998-06-25,35500,Germany,Iran,2,0,victoire,False
408,1998,Group stage,France,1998-06-24,31800,South Africa,Saudi Arabia,2,2,nul,False
409,1998,Group stage,France,1998-06-24,39100,France,Denmark,2,1,victoire,True
410,1998,Group stage,France,1998-06-24,41275,Spain,Bulgaria,6,1,victoire,False
411,1998,Group stage,France,1998-06-24,33400,Nigeria,Paraguay,1,3,defaite,False
412,1998,Group stage,France,1998-06-23,80000,Italy,Austria,2,1,victoire,False
413,1998,Group stage,France,1998-06-23,39500,Chile,Cameroon,1,1,nul,False
414,1998,Group stage,France,1998-06-23,57000,Brazil,Norway,1,2,defaite,False
415,1998,Group stage,France,1998-06-23,36000,Scotland,Morocco,0,3,defaite,False
416,1998,Group stage,France,1998-06-22,35500,Colombia,Tunisia,1,0,victoire,False
417,1998,Group stage,France,1998-06-22,33140,Romania,England,2,1,victoire,False
418,1998,Group stage,France,1998-06-21,41275,Germany,Yugoslavia,2,2,nul,False
419,1998,Group stage,France,1998-06-21,45500,Argentina,Jamaica,5,0,victoire,False
420,1998,Group stage,France,1998-06-21,43300,United States,Iran,1,2,defaite,False
421,1998,Group stage,France,1998-06-20,35500,Japan,Croatia,0,1,defaite,False
422,1998,Group stage,France,1998-06-20,31800,Belgium,Mexico,2,2,nul,False
423,1998,Group stage,France,1998-06-20,55000,Netherlands,South Korea,5,0,victoire,False
424,1998,Group stage,France,1998-06-19,48000,Nigeria,Bulgaria,1,0,victoire,False
425,1998,Group stage,France,1998-06-19,36000,Spain,Paraguay,0,0,nul,False
426,1998,Group stage,France,1998-06-18,33500,South Africa,Denmark,1,1,nul,False
427,1998,Group stage,France,1998-06-18,80000,France,Saudi Arabia,4,0,victoire,True
428,1998,Group stage,France,1998-06-17,36000,Chile,Austria,1,1,nul,False
429,1998,Group stage,France,1998-06-17,35500,Italy,Cameroon,3,0,victoire,False
430,1998,Group stage,France,1998-06-16,31800,Scotland,Norway,1,1,nul,False
431,1998,Group stage,France,1998-06-16,38500,Brazil,Morocco,3,0,victoire,False
432,1998,Group stage,France,1998-06-15,54587,England,Tunisia,2,0,victoire,False
433,1998,Group stage,France,1998-06-15,43300,Romania,Colombia,1,0,victoire,False
434,1998,Group stage,France,1998-06-15,49000,Germany,United States,2,0,victoire,False
435,1998,Group stage,France,1998-06-14,33500,Argentina,Japan,1,0,victoire,False
436,1998,Group stage,France,1998-06-14,36000,Yugoslavia,Iran,1,0,victoire,False
437,1998,Group stage,France,1998-06-14,38100,Jamaica,Croatia,1,3,defaite,False
438,1998,Group stage,France,1998-06-13,38000,Spain,Nigeria,2,3,defaite,False
439,1998,Group stage,France,1998-06-13,39100,South Korea,Mexico,1,3,defaite,False
440,1998,Group stage,France,1998-06-13,77000,Netherlands,Belgium,0,0,nul,False
441,1998,Group stage,France,1998-06-12,27650,Paraguay,Bulgaria,0,0,nul,False
442,1998,Group stage,France,1998-06-12,38100,Saudi Arabia,Denmark,0,1,defaite,False
443,1998,Group stage,France,1998-06-12,55000,France,South Africa,3,0,victoire,True
444,1998,Group stage,France,1998-06-11,35200,Italy,Chile,2,2,nul,False
445,1998,Group stage,France,1998-06-11,36500,Cameroon,Austria,1,1,nul,False
446,1998,Group stage,France,1998-06-10,80000,Brazil,Scotland,2,1,victoire,False
447,1998,Group stage,France,1998-06-10,29750,Morocco,Norway,2,2,nul,False
448,1994,Final,United States,1994-07-17,94194,Brazil,Italy,0,0,nul,False
449,1994,Third-place match,United States,1994-07-16,91500,Sweden,Bulgaria,4,0,victoire,False
450,1994,Semi-finals,United States,1994-07-13,74110,Bulgaria,Italy,1,2,defaite,False
451,1994,Semi-finals,United States,1994-07-13,91856,Sweden,Brazil,0,1,defaite,False
452,1994,Quarter-finals,United States,1994-07-10,72000,Bulgaria,Germany,2,1,victoire,False
453,1994,Quarter-finals,United States,1994-07-10,83500,Romania,Sweden,2,2,nul,False
454,1994,Quarter-finals,United States,1994-07-09,53400,Italy,Spain,2,1,victoire,False
455,1994,Quarter-finals,United States,1994-07-09,63500,Netherlands,Brazil,2,3,defaite,False
456,1994,Round of 16,United States,1994-07-05,54367,Nigeria,Italy,1,2,defaite,False
457,1994,Round of 16,United States,1994-07-05,71030,Mexico,Bulgaria,1,1,nul,False
458,1994,Round of 16,United States,1994-07-04,61355,Netherlands,Ireland,2,0,victoire,False
459,1994,Round of 16,United States,1994-07-04,84147,Brazil,United States,1,0,victoire,False
460,1994,Round of 16,United States,1994-07-03,60277,Saudi Arabia,Sweden,1,3,defaite,False
461,1994,Round of 16,United States,1994-07-03,90469,Romania,Argentina,3,2,victoire,False
462,1994,Round of 16,United States,1994-07-02,60246,Germany,Belgium,3,2,victoire,False
463,1994,Round of 16,United States,1994-07-02,53121,Spain,Switzerland,3,0,victoire,False
464,1994,Group stage,United States,1994-06-30,53001,Greece,Nigeria,0,2,defaite,False
465,1994,Group stage,United States,1994-06-30,63998,Argentina,Bulgaria,0,2,defaite,False
466,1994,Group stage,United States,1994-06-29,60578,Morocco,Netherlands,1,2,defaite,False
467,1994,Group stage,United States,1994-06-29,52959,Belgium,Saudi Arabia,0,1,defaite,False
468,1994,Group stage,United States,1994-06-28,52535,Italy,Mexico,1,1,nul,False
469,1994,Group stage,United States,1994-06-28,72404,Ireland,Norway,0,0,nul,False
470,1994,Group stage,United States,1994-06-28,74914,Russia,Cameroon,6,1,victoire,False
471,1994,Group stage,United States,1994-06-28,77217,Brazil,Sweden,1,1,nul,False
472,1994,Group stage,United States,1994-06-27,63998,Germany,South Korea,3,2,victoire,False
473,1994,Group stage,United States,1994-06-27,63089,Bolivia,Spain,1,3,defaite,False
474,1994,Group stage,United States,1994-06-26,63160,Bulgaria,Greece,4,0,victoire,False
475,1994,Group stage,United States,1994-06-26,93869,United States,Romania,0,1,defaite,True
476,1994,Group stage,United States,1994-06-26,83401,Switzerland,Colombia,0,2,defaite,False
477,1994,Group stage,United States,1994-06-25,62387,Belgium,Netherlands,1,0,victoire,False
478,1994,Group stage,United States,1994-06-25,76322,Saudi Arabia,Morocco,2,1,victoire,False
479,1994,Group stage,United States,1994-06-25,54453,Argentina,Nigeria,2,1,victoire,False
480,1994,Group stage,United States,1994-06-24,60790,Mexico,Ireland,2,1,victoire,False
481,1994,Group stage,United States,1994-06-24,83401,Brazil,Cameroon,3,0,victoire,False
482,1994,Group stage,United States,1994-06-24,71528,Sweden,Russia,3,1,victoire,False
483,1994,Group stage,United States,1994-06-23,74624,Italy,Norway,1,0,victoire,False
484,1994,Group stage,United States,1994-06-23,54453,South Korea,Bolivia,0,0,nul,False
485,1994,Group stage,United States,1994-06-22,61428,Romania,Switzerland,1,4,defaite,False
486,1994,Group stage,United States,1994-06-22,93869,United States,Colombia,2,1,victoire,True
487,1994,Group stage,United States,1994-06-21,54456,Argentina,Greece,4,0,victoire,False
488,1994,Group stage,United States,1994-06-21,63113,Germany,Spain,1,1,nul,False
489,1994,Group stage,United States,1994-06-21,44132,Nigeria,Bulgaria,3,0,victoire,False
490,1994,Group stage,United States,1994-06-20,81061,Brazil,Russia,2,0,victoire,False
491,1994,Group stage,United States,1994-06-20,50535,Netherlands,Saudi Arabia,2,1,victoire,False
492,1994,Group stage,United States,1994-06-19,61219,Belgium,Morocco,1,0,victoire,False
493,1994,Group stage,United States,1994-06-19,52395,Norway,Mexico,1,0,victoire,False
494,1994,Group stage,United States,1994-06-19,93194,Cameroon,Sweden,2,2,nul,False
495,1994,Group stage,United States,1994-06-18,73425,United States,Switzerland,1,1,nul,True
496,1994,Group stage,United States,1994-06-18,75338,Italy,Ireland,0,1,defaite,False
497,1994,Group stage,United States,1994-06-18,91856,Colombia,Romania,1,3,defaite,False
498,1994,Group stage,United States,1994-06-17,63117,Germany,Bolivia,1,0,victoire,False
499,1994,Group stage,United States,1994-06-17,56247,Spain,South Korea,2,2,nul,False
500,1990,Final,Italy,1990-07-08,73603,West Germany,Argentina,1,0,victoire,False
501,1990,Third-place match,Italy,1990-07-07,51426,Italy,England,2,1,victoire,True
502,1990,Semi-finals,Italy,1990-07-04,62628,West Germany,England,1,1,nul,False
503,1990,Semi-finals,Italy,1990-07-03,59978,Italy,Argentina,1,1,nul,True
504,1990,Quarter-finals,Italy,1990-07-01,73347,West Germany,Czechoslovakia,1,0,victoire,False
505,1990,Quarter-finals,Italy,1990-07-01,55205,England,Cameroon,3,2,victoire,False
506,1990,Quarter-finals,Italy,1990-06-30,38971,Yugoslavia,Argentina,0,0,nul,False
507,1990,Quarter-finals,Italy,1990-06-30,73303,Italy,Ireland,1,0,victoire,True
508,1990,Round of 16,Italy,1990-06-26,35500,Spain,Yugoslavia,1,2,defaite,False
509,1990,Round of 16,Italy,1990-06-26,34520,England,Belgium,1,0,victoire,False
510,1990,Round of 16,Italy,1990-06-25,31818,Ireland,Romania,0,0,nul,False
511,1990,Round of 16,Italy,1990-06-25,73303,Italy,Uruguay,2,0,victoire,True
512,1990,Round of 16,Italy,1990-06-24,61381,Brazil,Argentina,0,1,defaite,False
513,1990,Round of 16,Italy,1990-06-24,74559,West Germany,Netherlands,2,1,victoire,False
514,1990,Round of 16,Italy,1990-06-23,50026,Cameroon,Colombia,2,1,victoire,False
515,1990,Round of 16,Italy,1990-06-23,47673,Czechoslovakia,Costa Rica,4,1,victoire,False
